method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
PVD,0.05,0,10,im19.jpg,13107,13107,False,True,,0.5891685485839844,50.42840805896569,0.9996740704343138,0.9999503087831879,13107,5906,0.02252960205078125,2.2192685404673216,0.049999237060546875,22246.60503603178,0.9996243954133384,1.6966696505029828,,,,
GA-FT,0.05,0,10,im19.jpg,13107,13107,False,True,True,0.024677276611328125,64.20783131679084,0.9999439554060562,0.9999979355685759,13107,6469,0.024677276611328125,2.026124594218581,0.049999237060546875,531136.4056268357,0.9999418910903323,40.52075546421148,384.0,25.0,1.1727572079980746,0.0
WOW,0.05,0,10,im19.jpg,13107,13107,False,False,,0.0076751708984375,69.27992306435682,0.9999984092956802,0.9999993526483696,13107,2012,0.0076751708984375,6.51441351888668,0.049999237060546875,1707714.4174950297,0.9999977619450795,130.28996685255015,,,,
S-UNIWARD,0.05,0,10,im19.jpg,13107,13107,False,False,,0.007472991943359375,69.39585846824835,0.9999982308261771,0.9999993696685134,13107,1959,0.007472991943359375,6.690658499234303,0.049999237060546875,1753915.981623277,0.9999976004958058,133.81489075261487,,,,
HILL,0.05,0,10,im19.jpg,13107,13107,False,False,,0.008670806884765625,68.750208470946,0.9999982735207036,0.9999992686870101,13107,2273,0.008670806884765625,5.766388033435987,0.049999237060546875,1511624.0246370435,0.9999975422089762,115.32923700168493,,,,
MiPOD-lite,0.05,0,10,im19.jpg,13107,13107,False,False,,0.00836944580078125,68.9038365958088,0.9999979814731583,0.9999992960274935,13107,2194,0.00836944580078125,5.974020054694622,0.049999237060546875,1566053.513217867,0.9999972775020728,119.4818989578411,,,,
AMDT,0.05,0,11,im2.jpg,13107,13107,False,True,True,0.02445220947265625,64.24762253300754,0.9997886216794694,0.9999960838205664,13107,6410,0.02445220947265625,2.044773790951638,0.049999237060546875,536025.1806552262,0.9997847063278311,40.88729517248096,1995.0,84.0,6.974142875056714,59.0
LSB,0.05,0,11,im2.jpg,13107,13107,False,True,,0.024860382080078125,64.17572561823972,0.9998755095867687,0.9999960570034966,13107,6517,0.024860382080078125,2.011201473070431,0.049999237060546875,527224.3989565751,0.9998715670811306,40.219477072413056,,,,
LSB-M,0.05,0,11,im2.jpg,13107,13107,False,True,,0.024860382080078125,64.17572561823972,0.9997641283055354,0.9999960181044394,13107,6517,0.024860382080078125,2.011201473070431,0.049999237060546875,527224.3989565751,0.9997601473491913,40.21499525344582,,,,
EA-LSB,0.05,0,11,im2.jpg,13107,13107,False,True,,0.02484130859375,64.17905890938427,0.9999880697093136,0.9999960211245689,13107,6512,0.02484130859375,2.0127457002457003,0.049999237060546875,527629.2088452089,0.9999840908813517,40.254887825552984,,,,
PVD,0.05,0,11,im2.jpg,13107,13107,False,True,,0.20977783203125,54.91320768026422,0.9995645302202225,0.9999664156693151,13107,6314,0.02408599853515625,2.075863161229015,0.049999237060546875,62480.38638347396,0.9995309605144987,4.764712032897744,,,,
GA-FT,0.05,0,11,im2.jpg,13107,13107,False,True,True,0.024745941162109375,64.19576384889345,0.9998750413621852,0.9999960770860933,13107,6487,0.024745941162109375,2.020502543548636,0.049999237060546875,529662.6187760136,0.9998711189384805,40.405459319101126,516.0,33.0,1.6266414580168203,8.0
WOW,0.05,0,11,im2.jpg,13107,13107,False,False,,0.009571075439453125,68.32119621504961,0.9999915472140318,0.9999984669814902,13107,2509,0.009571075439453125,5.223993622957353,0.049999237060546875,1369438.5842965324,0.9999900142084803,104.48042338966435,,,,
S-UNIWARD,0.05,0,11,im2.jpg,13107,13107,False,False,,0.00756072998046875,69.34516632670315,0.9999907376958523,0.9999987890021217,13107,1982,0.00756072998046875,6.613017154389506,0.049999237060546875,1733562.7689202826,0.9999895267091906,132.26097602908882,,,,
HILL,0.05,0,11,im2.jpg,13107,13107,False,False,,0.009334564208984375,68.42986313467783,0.9999924618265572,0.9999985048887636,13107,2447,0.009334564208984375,5.3563547200653865,0.049999237060546875,1404136.2517368207,0.9999909667265913,107.12776133288743,,,,
MiPOD-lite,0.05,0,11,im2.jpg,13107,13107,False,False,,0.0096435546875,68.28843213209224,0.9999955317180682,0.9999984553763469,13107,2528,0.0096435546875,5.1847310126582276,0.049999237060546875,1359146.1265822784,0.9999939871013169,103.69557901688593,,,,
AMDT,0.05,0,12,im20.jpg,13107,13107,False,True,True,0.02458953857421875,64.22329981643256,0.9997839453071762,0.9999941482774305,13107,6446,0.02458953857421875,2.033354017995656,0.049999237060546875,533031.5556934533,0.9997780948488988,40.65867652746971,2394.0,100.0,8.24195175000932,81.0
LSB,0.05,0,12,im20.jpg,13107,13107,False,True,,0.024951934814453125,64.15976133687606,0.9996976896389769,0.999994062047483,13107,6541,0.024951934814453125,2.003822045558783,0.049999237060546875,525289.9263109616,0.9996917534815645,40.064698826581754,,,,
LSB-M,0.05,0,12,im20.jpg,13107,13107,False,True,,0.025302886962890625,64.09910285521195,0.9997310092447512,0.9999939784953533,13107,6633,0.025302886962890625,1.9760289461782,0.049999237060546875,518004.13206693804,0.9997249893598337,39.51031322338975,,,,
EA-LSB,0.05,0,12,im20.jpg,13107,13107,False,True,,0.025135040283203125,64.12800775272035,0.9999725275465892,0.999994018513524,13107,6589,0.025135040283203125,1.9892244650174533,0.049999237060546875,521463.2581575353,0.9999665462244393,39.783765411057736,,,,
PVD,0.05,0,12,im20.jpg,13107,13107,False,True,,0.13141632080078125,56.94431056575927,0.99854710959363,0.9999687535594893,13107,6968,0.026580810546875,1.8810275545350172,0.049999237060546875,99736.470478955,0.998515908550773,7.598111881890677,,,,
GA-FT,0.05,0,12,im20.jpg,13107,13107,False,True,True,0.024784088134765625,64.18907416054203,0.9997000518009267,0.9999941021561604,13107,6497,0.024784088134765625,2.017392642758196,0.049999237060546875,528847.3769432046,0.9996941557261347,40.336128175876844,469.0,28.0,1.394274374935776,3.0
WOW,0.05,0,12,im20.jpg,13107,13107,False,False,,0.006988525390625,69.68694813487741,0.999961039912649,0.9999983369074122,13107,1832,0.006988525390625,7.154475982532751,0.049999237060546875,1875502.9519650654,0.9999593768848555,143.08589022603906,,,,
S-UNIWARD,0.05,0,12,im20.jpg,13107,13107,False,False,,0.0053863525390625,70.81785586103787,0.9999595158784778,0.9999987181981226,13107,1412,0.0053863525390625,9.28257790368272,0.049999237060546875,2433372.101983003,0.9999582341284929,185.64663691740768,,,,
HILL,0.05,0,12,im20.jpg,13107,13107,False,False,,0.005924224853515625,70.40448827091014,0.999958723338853,0.9999985901792681,13107,1553,0.005924224853515625,8.43979394719897,0.049999237060546875,2212441.3444945267,0.9999573135763138,168.79124920164148,,,,
MiPOD-lite,0.05,0,12,im20.jpg,13107,13107,False,False,,0.010379791259765625,67.96891741039813,0.9999881786403705,0.9999975298324945,13107,2721,0.010379791259765625,4.816979051819184,0.049999237060546875,1262742.1565600883,0.9999857085020657,96.33967422622767,,,,
AMDT,0.05,0,13,im21.jpg,13107,13107,False,True,True,0.02436065673828125,64.26391368616146,0.999853671566354,0.999997164288898,13107,6386,0.02436065673828125,2.0524585029752584,0.049999237060546875,538039.6818039462,0.9998508362701971,41.04367328894684,2370.0,100.0,8.021668832981959,90.0
LSB,0.05,0,13,im21.jpg,13107,13107,False,True,,0.025112152099609375,64.13196427727493,0.9998539475835894,0.999997076746507,13107,6583,0.025112152099609375,1.9910375208871336,0.049999237060546875,521938.53987543675,0.9998510247570446,39.8154256469559,,,,
LSB-M,0.05,0,13,im21.jpg,13107,13107,False,True,,0.024845123291015625,64.1783920464549,0.9998371682225521,0.9999971078906073,13107,6513,0.024845123291015625,2.012436665131276,0.049999237060546875,527548.1971441732,0.9998342765840866,40.24267719957912,,,,
EA-LSB,0.05,0,13,im21.jpg,13107,13107,False,True,,0.0249786376953125,64.15511612079668,0.9999901662642005,0.9999970923113074,13107,6548,0.0249786376953125,2.001679902260232,0.049999237060546875,524728.3762981063,0.9999872586041013,40.0336988270485,,,,
PVD,0.05,0,13,im21.jpg,13107,13107,False,True,,0.19895172119140625,55.14332660156568,0.9994468173470871,0.9999768493263146,13107,6469,0.024677276611328125,2.026124594218581,0.049999237060546875,65880.30463626952,0.9994236794799527,5.023448269233285,,,,
GA-FT,0.05,0,13,im21.jpg,13107,13107,False,True,True,0.024932861328125,64.16308239295213,0.999854113823153,0.999997097682303,13107,6536,0.024932861328125,2.0053549571603426,0.049999237060546875,525691.7698898409,0.9998512119288642,40.10174358933295,428.0,26.0,1.2917678750818595,1.0
WOW,0.05,0,13,im21.jpg,13107,13107,False,False,,0.0074920654296875,69.38478799368642,0.9999924814035333,0.9999991278601496,13107,1964,0.0074920654296875,6.673625254582484,0.049999237060546875,1749450.8187372708,0.9999916092702401,133.47342180271784,,,,
S-UNIWARD,0.05,0,13,im21.jpg,13107,13107,False,False,,0.00616455078125,70.23178926381004,0.9999913195751818,0.9999992823942377,13107,1616,0.00616455078125,8.110767326732674,0.049999237060546875,2126188.99009901,0.9999906019756487,162.2162972551389,,,,
HILL,0.05,0,13,im21.jpg,13107,13107,False,False,,0.007389068603515625,69.4449066210046,0.9999931707195143,0.9999991398484657,13107,1937,0.007389068603515625,6.7666494579246255,0.049999237060546875,1773836.555498193,0.9999923105738542,135.33401355863316,,,,
MiPOD-lite,0.05,0,13,im21.jpg,13107,13107,False,False,,0.008960723876953125,68.60737266041966,0.9999950591817955,0.9999989568938721,13107,2349,0.008960723876953125,5.579821200510856,0.049999237060546875,1462716.6487867178,0.9999940160808214,111.59745906832305,,,,
AMDT,0.05,0,14,im22.jpg,13107,13107,False,True,True,0.02440643310546875,64.25576047071485,0.9997657094231921,0.9999928010433303,13107,6398,0.02440643310546875,2.0486089402938417,0.049999237060546875,537030.5420443888,0.9997585121531701,40.96290956703355,2377.0,100.0,8.570551667013206,86.0
LSB,0.05,0,14,im22.jpg,13107,13107,False,True,,0.0252838134765625,64.10237783072273,0.9997359964846158,0.9999925422182798,13107,6628,0.0252838134765625,1.9775196137598068,0.049999237060546875,518394.9016294508,0.9997285406717762,39.540259288754086,,,,
LSB-M,0.05,0,14,im22.jpg,13107,13107,False,True,,0.0245208740234375,64.23544414728265,0.9997824567677978,0.999992767203014,13107,6428,0.0245208740234375,2.039047915370255,0.049999237060546875,534524.1767268202,0.9997752255442578,40.772413927360596,,,,
EA-LSB,0.05,0,14,im22.jpg,13107,13107,False,True,,0.024761199951171875,64.19308673688448,0.9999920502651564,0.9999926962059454,13107,6491,0.024761199951171875,2.0192574333692805,0.049999237060546875,529336.2206131567,0.999984746529165,40.3851488821663,,,,
PVD,0.05,0,14,im22.jpg,13107,13107,False,True,,0.12215042114257812,57.26185392222536,0.9988433459009775,0.9999639964494919,13107,6799,0.025936126708984375,1.9277834975731725,0.049999237060546875,107302.12697916992,0.9988073839941236,8.176864022664986,,,,
GA-FT,0.05,0,14,im22.jpg,13107,13107,False,True,True,0.02494049072265625,64.16175366575222,0.9997422647831656,0.9999926433705421,13107,6538,0.02494049072265625,2.004741511165494,0.049999237060546875,525530.9587029673,0.9997349100497702,40.08481313246971,530.0,35.0,1.5859535420313478,10.0
WOW,0.05,0,14,im22.jpg,13107,13107,False,False,,0.0089874267578125,68.59444996704508,0.9999939437202392,0.9999973489817062,13107,2356,0.0089874267578125,5.563242784380305,0.049999237060546875,1458370.7164685908,0.9999912927180007,111.26558465121714,,,,
S-UNIWARD,0.05,0,14,im22.jpg,13107,13107,False,False,,0.007740020751953125,69.24338235786226,0.9999943047944477,0.9999977170395966,13107,2029,0.007740020751953125,6.459832429768359,0.049999237060546875,1693406.3124691967,0.9999920218470463,129.19758924350523,,,,
HILL,0.05,0,14,im22.jpg,13107,13107,False,False,,0.0093994140625,68.39979579327184,0.999994663118929,0.9999972274366752,13107,2464,0.0093994140625,5.31939935064935,0.049999237060546875,1394448.6233766233,0.999991890570401,106.38874763055487,,,,
MiPOD-lite,0.05,0,14,im22.jpg,13107,13107,False,False,,0.008930206298828125,68.62218869122947,0.9999967787705034,0.9999973658489488,13107,2341,0.008930206298828125,5.598889363519863,0.049999237060546875,1467715.253310551,0.9999941446279375,111.97884026029305,,,,
AMDT,0.05,0,15,im23.jpg,13107,13107,False,True,True,0.024517059326171875,64.23611982909172,0.9998259844635191,0.999997146031252,13107,6427,0.024517059326171875,2.03936517815466,0.049999237060546875,534607.3452621752,0.9998231309914061,40.78071181742822,2374.0,100.0,8.256475875037722,94.0
LSB,0.05,0,15,im23.jpg,13107,13107,False,True,,0.025241851806640625,64.10959148175976,0.9998555616133913,0.9999970616273794,13107,6617,0.025241851806640625,1.980807012241197,0.049999237060546875,519256.6734169563,0.9998526236651846,39.610906177737064,,,,
LSB-M,0.05,0,15,im23.jpg,13107,13107,False,True,,0.0248870849609375,64.17106330451334,0.9998417056616088,0.9999971029684005,13107,6524,0.0248870849609375,2.0090435315757205,0.049999237060546875,526658.7075413857,0.999838809088593,40.175006862311484,,,,
EA-LSB,0.05,0,15,im23.jpg,13107,13107,False,True,,0.02471923828125,64.20045276948979,0.9999902481429925,0.9999971225007857,13107,6480,0.02471923828125,2.022685185185185,0.049999237060546875,530234.7851851851,0.9999873706718392,40.45381007675905,,,,
PVD,0.05,0,15,im23.jpg,13107,13107,False,True,,0.18965911865234375,55.35106632810421,0.9994697871140051,0.9999779306584035,13107,6396,0.0243988037109375,2.049249530956848,0.049999237060546875,69108.1983989702,0.9994477294738578,5.2697056517799385,,,,
GA-FT,0.05,0,15,im23.jpg,13107,13107,False,True,True,0.024810791015625,64.1843975023356,0.9998554288245399,0.9999971118568235,13107,6504,0.024810791015625,2.015221402214022,0.049999237060546875,528278.1992619926,0.9998525410989056,40.29909971307373,914.0,58.0,2.8278205420356244,33.0
WOW,0.05,0,15,im23.jpg,13107,13107,False,False,,0.0066375732421875,69.91071034536972,0.9999933258867502,0.9999992273327977,13107,1740,0.0066375732421875,7.5327586206896555,0.049999237060546875,1974667.475862069,0.9999925532247047,150.65634935203275,,,,
S-UNIWARD,0.05,0,15,im23.jpg,13107,13107,False,False,,0.006374359130859375,70.08643832926181,0.9999911668139505,0.9999992579698228,13107,1671,0.006374359130859375,7.843806104129264,0.049999237060546875,2056206.7073608618,0.9999904247903278,156.8770137140848,,,,
HILL,0.05,0,15,im23.jpg,13107,13107,False,False,,0.007259368896484375,69.52181494532552,0.9999931899855287,0.999999154949728,13107,1903,0.007259368896484375,6.887545980031529,0.049999237060546875,1805528.8533893852,0.9999923449410115,137.7519670374233,,,,
MiPOD-lite,0.05,0,15,im23.jpg,13107,13107,False,False,,0.008647918701171875,68.76168762693054,0.9999952924134987,0.9999989933271387,13107,2267,0.008647918701171875,5.781649757388619,0.049999237060546875,1515624.7940008822,0.9999942857453764,115.63409882771766,,,,
AMDT,0.05,0,16,im24.jpg,13107,13107,False,True,True,0.02443695068359375,64.25033348491769,0.9997818799911854,0.9999957627105155,13107,6406,0.02443695068359375,2.0460505775835154,0.049999237060546875,536359.882610053,0.9997776436259385,40.912536779687485,2115.0,89.0,7.123303166008554,64.0
LSB,0.05,0,16,im24.jpg,13107,13107,False,True,,0.0246429443359375,64.21387764824487,0.9998471097488657,0.9999957271127593,13107,6460,0.0246429443359375,2.028947368421053,0.049999237060546875,531876.3789473685,0.9998428375149078,40.573188977942415,,,,
LSB-M,0.05,0,16,im24.jpg,13107,13107,False,True,,0.02457427978515625,64.225995623359,0.999788036702466,0.999995738886333,13107,6442,0.02457427978515625,2.0346165787022663,0.049999237060546875,533362.5284073269,0.9997837764919987,40.68415372628353,,,,
EA-LSB,0.05,0,16,im24.jpg,13107,13107,False,True,,0.025279998779296875,64.10303312228474,0.9999840056121008,0.9999956165068755,13107,6627,0.025279998779296875,1.977818017202354,0.049999237060546875,518473.1263014939,0.9999796221890875,39.55615785108438,,,,
PVD,0.05,0,16,im24.jpg,13107,13107,False,True,,0.1354217529296875,56.81391929764477,0.9994961828963326,0.9999765295933725,13107,6546,0.02497100830078125,2.0022914757103574,0.049999237060546875,96786.51853521127,0.9994727243144973,7.380444446273228,,,,
GA-FT,0.05,0,16,im24.jpg,13107,13107,False,True,True,0.024890899658203125,64.17039766809253,0.9998447225391529,0.999995684008301,13107,6525,0.024890899658203125,2.008735632183908,0.049999237060546875,526577.9935632184,0.9998404072176301,40.168913978491716,487.0,30.0,1.52656470797956,5.0
WOW,0.05,0,16,im24.jpg,13107,13107,False,False,,0.00870513916015625,68.73304642737376,0.9999841266540768,0.9999984905548637,13107,2282,0.00870513916015625,5.743645924627519,0.049999237060546875,1505662.3172655564,0.9999826172329004,114.87267450127145,,,,
S-UNIWARD,0.05,0,16,im24.jpg,13107,13107,False,False,,0.006549835205078125,69.96849987658655,0.9999805039630109,0.9999988642765401,13107,1717,0.006549835205078125,7.633663366336633,0.049999237060546875,2001119.0495049504,0.999979368261693,152.67244700849926,,,,
HILL,0.05,0,16,im24.jpg,13107,13107,False,False,,0.0087738037109375,68.69892446801978,0.9999849946157018,0.9999984786410402,13107,2300,0.0087738037109375,5.698695652173913,0.049999237060546875,1493878.8730434782,0.9999834732795706,113.9737685301738,,,,
MiPOD-lite,0.05,0,16,im24.jpg,13107,13107,False,False,,0.0099029541015625,68.1731559469124,0.9999921189210138,0.9999982828452142,13107,2596,0.0099029541015625,5.048921417565485,0.049999237060546875,1323544.4560862866,0.9999904017797611,100.97899995537507,,,,
AMDT,0.05,0,17,im25.jpg,13107,13107,False,True,True,0.024341583251953125,64.2673153819718,0.9998998949318657,0.9999947194890009,13107,6381,0.024341583251953125,2.054066760695816,0.049999237060546875,538461.276915844,0.9998946149494725,41.07763265026085,2213.0,93.0,7.661080999998376,68.0
LSB,0.05,0,17,im25.jpg,13107,13107,False,True,,0.024997711181640625,64.15180114863433,0.9999084141157424,0.9999945773545489,13107,6553,0.024997711181640625,2.0001526018617426,0.049999237060546875,524328.0036624447,0.999902991966929,39.99978176807243,,,,
