variant,seed,image,rate_bpp,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,chi_square_p,rs_rate,ws_rate,payload_bias,payload_autocorr,payload_entropy
no_T1T2,0,1,0.1,True,0.048976898193359375,61.230890839617025,0.9997813074110837,0.9999889338868683,26214,12839,0.048976898193359375,2.041747799672872,0.09999847412109375,535231.9351974453,0.9997702437180289,20.41309843206005,1.7458012556918032e-06,0.07044573106722711,0.08338408225536938,,,
no_T3,0,1,0.1,True,0.04907989501953125,61.221767357552224,0.9997456258812993,0.9999889104525124,26214,12866,0.04907989501953125,2.0374630809886525,0.09999847412109375,534108.7219026893,0.9997345391547056,20.36953295757587,5.927376497763057e-06,0.09856808741997962,0.10376138375365859,,,
no_T4,0,1,0.1,True,0.04895782470703125,61.232582478644,0.9997425274586177,0.9999889379842575,26214,12834,0.04895782470703125,2.042543244506779,0.09999847412109375,535440.4562879851,0.9997314682910404,20.420259157214158,3.49131724675725e-05,0.08957288840597588,0.10707257724611538,,,
no_decomp,0,1,0.1,True,0.04876708984375,61.24953520849655,0.9997925573508643,0.9999889808706177,26214,12784,0.04876708984375,2.050531914893617,0.09999847412109375,537534.6382978724,0.9997815405073194,20.501152390077497,1.7360652812375412e-05,0.05635268784132209,0.0928452570153575,,,
fixed_path,0,1,0.1,True,0.049236297607421875,61.20794972764607,0.9998070369917675,0.9999888748177305,26214,12907,0.049236297607421875,2.0309909351514683,0.09999847412109375,532412.0877043465,0.9997959139562467,20.306074228569482,6.265406437670977e-05,0.058629183315825124,0.08829483337468509,,,
fixed_plane,0,1,0.1,True,0.0487518310546875,61.25089428997191,0.9997393563198316,0.9999889844196237,26214,12780,0.0487518310546875,2.051173708920188,0.09999847412109375,537702.8807511737,0.9997283436105967,20.506477848783746,1.0220511810215073e-05,0.09109280180465489,0.12019700730681925,,,
single_seg,0,1,0.1,True,0.04923248291015625,61.20828622048465,0.9998331244377695,0.9999888756379137,26214,12906,0.04923248291015625,2.0311483031148305,0.09999847412109375,532453.3407717341,0.9998220019320674,20.3081775046087,4.555981708797218e-07,0.06809400939530781,0.08368828796048018,,,
no_ga,0,1,0.1,True,0.10695266723632812,57.83888741183597,0.9995599588431905,0.9999758348129804,26214,10702,0.04082489013671875,2.44944870117735,0.09999847412109375,245099.0767913828,0.9995358042898477,9.345590251444799,9.009862620957022e-06,0.028191374694608473,0.05710868838663566,,,
unconstrained,0,1,0.1,True,0.049282073974609375,61.20391384585417,0.9997476556189602,0.9999888645063217,26214,12919,0.049282073974609375,2.029104419846737,0.09999847412109375,531917.5490363031,0.9997365229352612,20.286007513611047,3.7139293496077976e-06,0.0405685927718742,0.09969705917446968,,,
full,0,2,0.1,True,0.049007415771484375,61.228185586975464,0.9998664891523107,0.9999919433434971,26214,12847,0.049007415771484375,2.0404763758075815,0.09999847412109375,534898.6390597026,0.9998584335714588,20.402186441204677,1.396057050221554e-13,0.24733163950974632,0.1852227513150368,,,
no_T1T2,0,2,0.1,True,0.0491180419921875,61.21839314805996,0.9999085583131695,0.9999919251655377,26214,12876,0.0491180419921875,2.0358807082945014,0.09999847412109375,533693.9123951538,0.9999004842170837,20.357091684886857,3.148221001137354e-18,0.15314095227052052,0.1492328680085157,,,
no_T3,0,2,0.1,True,0.04878997802734375,61.247497383409176,0.9998921512780041,0.9999919791300192,26214,12790,0.04878997802734375,2.0495699765441753,0.09999847412109375,537282.4719311963,0.999884131273064,20.49363766289649,1.7292381115814117e-15,0.15766810300496678,0.17048692253927425,,,
no_T4,0,2,0.1,True,0.04901885986328125,61.22717155152259,0.9998605523561265,0.9999919414676572,26214,12850,0.04901885986328125,2.04,0.09999847412109375,534773.76,0.999852494947527,20.397302135060276,3.4168449873921167e-17,0.13609870081482534,0.17262998306643954,,,
no_decomp,0,2,0.1,True,0.048786163330078125,61.24783695452777,0.9998757991855266,0.9999919797662611,26214,12789,0.048786163330078125,2.0497302369223553,0.09999847412109375,537324.4832277739,0.9998677799479072,20.4949049422679,8.147247559244394e-12,0.16341087453738595,0.1916325961905828,,,
fixed_path,0,2,0.1,True,0.049091339111328125,61.22075481941225,0.9999121781986183,0.9999919297805427,26214,12869,0.049091339111328125,2.036988110964333,0.09999847412109375,533984.2113606341,0.9999041086879022,20.368238609672968,2.4862910939814152e-21,0.13466096184322338,0.14771348632739262,,,
fixed_plane,0,2,0.1,True,0.04865264892578125,61.25973870168336,0.9998817690866535,0.9999920016798297,26214,12754,0.04865264892578125,2.055355182687784,0.09999847412109375,538799.0290105065,0.9998737717121319,20.551270974729896,1.0593497735595595e-12,0.190420933380185,0.18075476222554637,,,
single_seg,0,2,0.1,True,0.04933929443359375,61.19887426208474,0.9998798942075178,0.9999918888038501,26214,12934,0.04933929443359375,2.0267511983918354,0.09999847412109375,531300.6661512293,0.9998717839855695,20.265222587066116,1.0089101984945847e-13,0.18338596190336065,0.18251225348229283,,,
no_ga,0,2,0.1,True,0.050281524658203125,61.116719227886506,0.9999020556264688,0.9999917338664961,26214,13181,0.050281524658203125,1.9887717168651848,0.09999847412109375,521344.572945907,0.9998937903025862,19.885908335109715,3.1843506871694676e-14,0.13469073468444412,0.1343483619159677,,,
unconstrained,0,2,0.1,True,0.04883575439453125,61.243424599598,0.9999002846839403,0.9999919715641473,26214,12802,0.04883575439453125,2.0476488048742385,0.09999847412109375,536778.8483049524,0.9998922570486457,20.47459426900173,1.9500417031270045e-15,0.140530448686389,0.1478245780201403,,,
full,0,3,0.1,True,0.0491943359375,61.21165258358556,0.9996712657073414,0.999993624373411,26214,12896,0.0491943359375,2.032723325062035,0.09999847412109375,532866.2233250621,0.9996648921766396,20.32073150548643,2.8559697888942846e-58,0.1860305065899892,0.15298933579576204,,,
no_T1T2,0,3,0.1,True,0.04895782470703125,61.232582478644,0.999709911722628,0.9999936549685238,26214,12834,0.04895782470703125,2.042543244506779,0.09999847412109375,535440.4562879851,0.999703568531771,20.41968928387039,5.37043174624051e-69,0.1951275179798533,0.14895431898719755,,,
no_T3,0,3,0.1,True,0.0489349365234375,61.23461331563169,0.999657387965312,0.9999936579231774,26214,12828,0.0489349365234375,2.0434985968194574,0.09999847412109375,535690.8961646399,0.9996510480613613,20.428166849313804,2.743692648973612e-66,0.19773795199505337,0.1425739733340474,,,
no_T4,0,3,0.1,True,0.048786163330078125,61.24783695452777,0.9996578262661274,0.9999936772527263,26214,12789,0.048786163330078125,2.0497302369223553,0.09999847412109375,537324.4832277739,0.9996515056823317,20.49047183560788,7.617780881682122e-82,0.1993513637991948,0.17435138639895179,,,
no_decomp,0,3,0.1,True,0.0490570068359375,61.22379314231368,0.9996579786656826,0.9999936421069383,26214,12860,0.0490570068359375,2.0384136858475896,0.09999847412109375,534357.9172628305,0.999651622947156,20.37734642658315,1.0717836276351257e-77,0.19887456958761385,0.158068777927015,,,
fixed_path,0,3,0.1,True,0.049373626708984375,61.195853316461424,0.9996799923437891,0.9999936011711431,26214,12943,0.049373626708984375,2.0253418836436685,0.09999847412109375,530931.2227458858,0.9996735955626065,20.24711697714316,7.100031855045321e-67,0.19631777746164747,0.16427264171672962,,,
fixed_plane,0,3,0.1,True,0.049106597900390625,61.21940513567238,0.999611864567271,0.9999936357980538,26214,12873,0.049106597900390625,2.0363551619669074,0.09999847412109375,533818.287578653,0.9996055028354971,20.3558288615947,4.471346633525118e-50,0.18615994585922355,0.15493086058243205,,,
single_seg,0,3,0.1,True,0.049343109130859375,61.1985384976701,0.9996081387922667,0.999993605089964,26214,12935,0.049343109130859375,2.0265945110166217,0.09999847412109375,531259.5914959413,0.9996017463881479,20.25818323967334,1.4193885507769389e-84,0.2620857165161979,0.1900586437211611,,,
no_ga,0,3,0.1,True,0.10572433471679688,57.88905399891092,0.9994151346425767,0.9999862979833345,26214,10747,0.040996551513671875,2.4391923327440215,0.09999847412109375,247946.70092007937,0.9994014406397461,9.452898836552972,2.8836220107655484e-79,0.17163794913226452,0.11852731518330183,,,
unconstrained,0,3,0.1,True,0.049030303955078125,61.22615775278187,0.9996930415470342,0.9999936456801323,26214,12853,0.049030303955078125,2.0395238465727847,0.09999847412109375,534648.9392359761,0.9996866891776787,20.389159530677148,2.1154545469736332e-55,0.17590170893027732,0.13423366652803645,,,
full,0,4,0.1,True,0.0488739013671875,61.24003352827788,0.9997599042920658,0.999989388942543,26214,12812,0.0488739013671875,2.0460505775835154,0.09999847412109375,536359.882610053,0.9997492957822781,20.455688369774393,6.354791483735113e-34,0.06170878901966156,0.07960668098834917,,,
no_T1T2,0,4,0.1,True,0.049221038818359375,61.20929585545817,0.9997104660430833,0.9999893139724273,26214,12903,0.049221038818359375,2.0316205533596836,0.09999847412109375,532577.1383399209,0.9996997831094785,20.310416177900574,1.5212413810363747e-59,0.07708883794789693,0.09925306982391012,,,
no_T3,0,4,0.1,True,0.048858642578125,61.24138963908329,0.999779864078191,0.9999893933688555,26214,12808,0.048858642578125,2.046689569019363,0.09999847412109375,536527.3903810119,0.999769259781947,20.46248538696742,1.7427097113670955e-58,0.05116049108584138,0.06145773561072572,,,
no_T4,0,4,0.1,True,0.049190521240234375,61.211989363456155,0.9997035242072734,0.9999893203208553,26214,12895,0.049190521240234375,2.0328809616130283,0.09999847412109375,532907.5468010857,0.999692847694395,20.322875677859596,2.0156840608976075e-63,0.06060453899148315,0.08808468320363777,,,
no_decomp,0,4,0.1,True,0.048908233642578125,61.236983826332924,0.9996343491063415,0.9999893829581152,26214,12821,0.048908233642578125,2.044614304656423,0.09999847412109375,535983.3722798533,0.9996237359465876,20.438761768659408,1.8612626380162637e-37,0.07741944946605263,0.11611835642212924,,,
fixed_path,0,4,0.1,True,0.049571990966796875,61.17843998982541,0.9997751974186146,0.9999892380645496,26214,12995,0.049571990966796875,2.0172373989996153,0.09999847412109375,528806.6807233552,0.9997644379024752,20.167929881454903,1.5019979091858979e-44,0.05450222322363332,0.06885501095953145,,,
fixed_plane,0,4,0.1,True,0.04866790771484375,61.258376850051306,0.9998280074996948,0.9999894338144187,26214,12758,0.04866790771484375,2.0547107697131213,0.09999847412109375,538630.1000156765,0.9998174431314182,20.543670153021043,2.8882952021644476e-58,0.03420135373946182,0.042743804468037674,,,
single_seg,0,4,0.1,True,0.04924774169921875,61.20694040553151,0.9996587823831553,0.9999893076250931,26214,12910,0.04924774169921875,2.030518977536793,0.09999847412109375,532288.3668474051,0.9996480936566751,20.29835397858524,8.464693756524434e-46,0.08274315840593592,0.1068284056494099,,,
no_ga,0,4,0.1,True,0.087677001953125,58.70194669835681,0.9994794712687562,0.99998096424038,26214,11578,0.04416656494140625,2.264121609949905,0.09999847412109375,298983.76331360947,0.999460445417796,11.399345588392043,1.0107474197225378e-60,0.04217589742165348,0.05996782927942078,,,
unconstrained,0,4,0.1,True,0.049015045166015625,61.2275095370334,0.9997568982891932,0.9999893582411465,26214,12849,0.049015045166015625,2.0401587672192387,0.09999847412109375,534815.3798739201,0.9997462591173696,20.396722184610766,2.0230072162556199e-51,0.06035515855557231,0.07738144493394157,,,
full,0,5,0.1,True,0.049030303955078125,61.22615775278187,0.9996930030613702,0.9999925564140428,26214,12853,0.049030303955078125,2.0395238465727847,0.09999847412109375,534648.9392359761,0.9996855617605711,20.389136536385525,2.28393979678008e-66,0.09319703612836922,0.08834253176784304,,,
no_T1T2,0,5,0.1,True,0.049037933349609375,61.22548201840693,0.9996292698690358,0.9999925552714843,26214,12855,0.049037933349609375,2.0392065344224037,0.09999847412109375,534565.7577596266,0.9996218279005052,20.38466467935823,7.485124738949061e-64,0.07830161207027365,0.085398912335191,,,
no_T3,0,5,0.1,True,0.048809051513671875,61.245799925963674,0.99965130619145,0.9999925900548455,26214,12795,0.048809051513671875,2.0487690504103164,0.09999847412109375,537072.513950762,0.9996438988300975,20.48070732433897,4.133453137787914e-60,0.09793899212191677,0.08723726448862255,,,
no_T4,0,5,0.1,True,0.04901885986328125,61.22717155152259,0.999609367727752,0.9999925583492464,26214,12850,0.04901885986328125,2.04,0.09999847412109375,534773.76,0.9996019289839473,20.39219051140606,2.4752490782730452e-55,0.11478158982505746,0.09488231071096442,,,
no_decomp,0,5,0.1,True,0.048797607421875,61.24681832081394,0.9996274378019647,0.9999925918005169,26214,12792,0.048797607421875,2.049249530956848,0.09999847412109375,537198.4690431519,0.9996200323624967,20.48502140115966,9.11557706199736e-60,0.10156753201325316,0.09338550378058758,,,
fixed_path,0,5,0.1,True,0.049503326416015625,61.184459781852105,0.9996983712170875,0.9999924846934525,26214,12977,0.049503326416015625,2.0200354473298914,0.09999847412109375,529540.172304847,0.9996908581773727,20.1944178412614,3.1920483146666203e-63,0.08049094752061646,0.07629123560148983,,,
fixed_plane,0,5,0.1,True,0.04906463623046875,61.22311777572823,0.9997064582323023,0.9999925514020681,26214,12862,0.04906463623046875,2.0380967190172603,0.09999847412109375,534274.8263100607,0.999699011820845,20.375143659987838,8.683335226038757e-76,0.07074977759538942,0.06798440504249549,,,
single_seg,0,5,0.1,True,0.049350738525390625,61.197867046707245,0.9996372377832355,0.9999925081562043,26214,12937,0.049350738525390625,2.026281208935611,0.09999847412109375,531177.4612352168,0.9996297486571978,20.25561883218617,1.920733049661667e-55,0.10451679188244958,0.09210722672248818,,,
no_ga,0,5,0.1,True,0.08707809448242188,58.73171443999358,0.9993302693325751,0.9999867805855229,26214,11667,0.044506072998046875,2.246850089997429,0.09999847412109375,301040.1198580628,0.9993170587715453,11.47610159261436,8.98760621791953e-73,0.06740824830818562,0.0578330945739395,,,
unconstrained,0,5,0.1,True,0.0491485595703125,61.215695666719185,0.9996353998738985,0.999992538620753,26214,12884,0.0491485595703125,2.0346165787022663,0.09999847412109375,533362.5284073269,0.9996279412150713,20.33890616438091,2.146884602508492e-53,0.10492337222587847,0.10265620454722729,,,
full,0,6,0.1,True,0.06658172607421875,59.897253111888695,0.9997289262120012,0.9999795074957549,26214,12143,0.046321868896484375,2.1587746026517336,0.09999847412109375,393711.63148848404,0.9997084392627368,15.014757024297632,1.1837842378742672e-76,0.17865694570944562,0.10518473820545213,,,
no_T1T2,0,6,0.1,True,0.049221038818359375,61.20929585545817,0.9998351253066234,0.9999848500817036,26214,12903,0.049221038818359375,2.0316205533596836,0.09999847412109375,532577.1383399209,0.9998199778861652,20.31285811694884,3.278066074217919e-40,0.19826184818533008,0.11124438828752022,,,
no_T3,0,6,0.1,True,0.049015045166015625,61.2275095370334,0.9997840283611806,0.9999849136739287,26214,12849,0.049015045166015625,2.0401587672192387,0.09999847412109375,534815.3798739201,0.9997689452933279,20.397185025680923,1.3235106578562134e-62,0.1884131810499666,0.13557694386878558,,,
no_T4,0,6,0.1,True,0.04907989501953125,61.221767357552224,0.9997689489743328,0.9999848935493636,26214,12866,0.04907989501953125,2.0374630809886525,0.09999847412109375,534108.7219026893,0.9997538460140573,20.369926333709703,2.7062521261009027e-58,0.18149661158782945,0.13069312058708332,,,
no_decomp,0,6,0.1,True,0.048755645751953125,61.25055447972808,0.9997959296325619,0.9999849933780602,26214,12781,0.048755645751953125,2.0510132227525233,0.09999847412109375,537660.8102652375,0.999780926073029,20.505951888309845,2.1658604688204576e-59,0.19883997836013192,0.12600308805181445,,,
fixed_path,0,6,0.1,True,0.049434661865234375,61.19048792954593,0.9998594339716357,0.9999848019677818,26214,12959,0.049434661865234375,2.0228412686164057,0.09999847412109375,530275.701520179,0.9998442380757445,20.22557048739316,3.0072922178620144e-05,0.16294511504824669,0.09310411951796231,,,
fixed_plane,0,6,0.1,True,0.048816680908203125,61.245121128710174,0.9997927920765952,0.9999849746903836,26214,12797,0.048816680908203125,2.0484488552004376,0.09999847412109375,536988.5766976635,0.9997777698803421,20.480248785458496,2.4765645847769908e-54,0.19352845369996585,0.13352164080271384,,,
single_seg,0,6,0.1,True,0.04911041259765625,61.21906778026621,0.9998402722851016,0.9999848845228325,26214,12874,0.04911041259765625,2.0361969861736835,0.09999847412109375,533776.8227435141,0.9998251592222948,20.358720408510894,5.958569357312807e-79,0.19057075762400796,0.10758943058617007,,,
no_ga,0,6,0.1,True,0.10514068603515625,57.91309554437066,0.9994955088868016,0.9999676402155896,26214,12413,0.047351837158203125,2.111818255055184,0.09999847412109375,249323.08308540744,0.9994631654276148,9.505960091352465,4.401749038944368e-76,0.16741083830274323,0.10399742307070373,,,
unconstrained,0,6,0.1,True,0.04888153076171875,61.2393556316373,0.9997884541660075,0.9999849552067483,26214,12814,0.04888153076171875,2.0457312314655844,0.09999847412109375,536276.1679413142,0.9997734125554192,20.452989032380817,1.0651759347495075e-76,0.16280309400920084,0.12693618586506378,,,
full,0,7,0.1,True,0.049213409423828125,61.20996907586242,0.999747068132469,0.9999885129781305,26214,12901,0.049213409423828125,2.031935508875281,0.09999847412109375,532659.7020386016,0.9997355840160335,20.31429229798458,0.9548940836517614,0.11436153768206118,0.12680802187711923,,,
no_T1T2,0,7,0.1,True,0.04889678955078125,61.23800015571524,0.9997408345123213,0.9999885865896015,26214,12818,0.04889678955078125,2.0450928381962865,0.09999847412109375,536108.8169761273,0.999729424059885,20.445706829517434,0.9730628679482413,0.09096223704709956,0.12715135616752296,,,
no_T3,0,7,0.1,True,0.04892730712890625,61.23529047238351,0.9997349123899935,0.9999885796052331,26214,12826,0.04892730712890625,2.0438172462186186,0.09999847412109375,535774.4281927336,0.9997234950226317,20.43283298606056,0.9754961044286293,0.1012407097125661,0.12802742110631443,,,
no_T4,0,7,0.1,True,0.048511505126953125,61.27235611531688,0.9997586549029637,0.9999886771040707,26214,12717,0.048511505126953125,2.0613352205708892,0.09999847412109375,540366.6600613352,0.9997473347397597,20.608458387828858,0.9949596656082973,0.09902001957035864,0.11985347764614628,,,
no_decomp,0,7,0.1,True,0.048931121826171875,61.234951880809724,0.9997740325660681,0.999988579042871,26214,12827,0.048931121826171875,2.0436579090979965,0.09999847412109375,535732.6589225852,0.9997626141897035,20.43203950527369,0.997734235537668,0.1067383608611054,0.12560905142944692,,,
fixed_path,0,7,0.1,True,0.04938507080078125,61.1948468013766,0.9997715508178544,0.9999884730981012,26214,12946,0.04938507080078125,2.0248725475050207,0.09999847412109375,530808.1890931561,0.999760026549267,20.244175220124443,0.9811027459988958,0.11802414521206514,0.13727924642717643,,,
fixed_plane,0,7,0.1,True,0.048892974853515625,61.23833898503619,0.9997652217445966,0.9999885876591492,26214,12817,0.048892974853515625,2.045252399157369,0.09999847412109375,536150.6449247093,0.9997538120831153,20.44780083597692,0.8970778872290374,0.09553587598030205,0.12988772324013476,,,
single_seg,0,7,0.1,True,0.049213409423828125,61.20996907586242,0.9997778350737836,0.9999885128177142,26214,12901,0.049213409423828125,2.031935508875281,0.09999847412109375,532659.7020386016,0.9997663504435468,20.314917461489273,0.9736713646801611,0.10343255281574412,0.14116636955025072,,,
no_ga,0,7,0.1,True,0.0874481201171875,58.713298830338594,0.9996125511695488,0.9999795881578311,26214,11577,0.044162750244140625,2.26431718061674,0.09999847412109375,299766.3067527482,0.9995921472359243,11.43068765682316,0.9696166724903296,0.07270183068938392,0.10151417190530242,,,
unconstrained,0,7,0.1,True,0.0490570068359375,61.22379314231368,0.9997569945131118,0.9999885492903483,26214,12860,0.0490570068359375,2.0384136858475896,0.09999847412109375,534357.9172628305,0.9997455465860454,20.37926100810671,0.9248423910890949,0.11585763765760201,0.1339917502656064,,,
full,0,8,0.1,True,0.048641204833984375,61.26076037072999,0.9996270902657578,0.9999887180827229,26214,12751,0.048641204833984375,2.0558387577444908,0.09999847412109375,538925.7953101718,0.9996158125556175,20.550802883427167,2.7385625965278237e-32,0.08316154603680467,0.0960673165360111,,,
no_T1T2,0,8,0.1,True,0.04912567138671875,61.21771862063467,0.999565449408771,0.9999886051738568,26214,12878,0.04912567138671875,2.035564528653518,0.09999847412109375,533611.0277993478,0.9995540595342562,20.346878349320395,9.681623418201785e-34,0.08033324954915015,0.09312931542628042,,,
no_T3,0,8,0.1,True,0.0487213134765625,61.253613729521646,0.999499886033885,0.9999886981990149,26214,12772,0.0487213134765625,2.0524585029752584,0.09999847412109375,538039.6818039462,0.9994885898850884,20.51440157429037,5.851450662563168e-36,0.08026465756002658,0.10349762017188596,,,
no_T4,0,8,0.1,True,0.04892730712890625,61.23529047238351,0.9995911093412854,0.9999886504430877,26214,12826,0.04892730712890625,2.0438172462186186,0.09999847412109375,535774.4281927336,0.9995797644251009,20.42989535049537,3.5463843888565696e-44,0.06555467319671224,0.08181718268442643,,,
no_decomp,0,8,0.1,True,0.04892730712890625,61.23529047238351,0.9995172244735431,0.9999886504718308,26214,12826,0.04892730712890625,2.0438172462186186,0.09999847412109375,535774.4281927336,0.9995058804246484,20.42838527350998,1.5734321710552282e-29,0.08081789728062261,0.10291870531999156,,,
fixed_path,0,8,0.1,True,0.04913330078125,61.21704419795779,0.9995914177643979,0.9999886027236485,26214,12880,0.04913330078125,2.035248447204969,0.09999847412109375,533528.1689440993,0.9995800251447711,20.34424736890923,9.129870098838848e-48,0.07322900864958226,0.08749643347125759,,,
fixed_plane,0,8,0.1,True,0.048828125,61.24410313171704,0.9995428929544852,0.9999886737338287,26214,12800,0.048828125,2.04796875,0.09999847412109375,536862.72,0.9995315718656299,20.4704065918081,5.387751058701346e-36,0.0773615906057682,0.09855015635363426,,,
single_seg,0,8,0.1,True,0.049396514892578125,61.193840519506324,0.9996197221961527,0.9999885418386699,26214,12949,0.049396514892578125,2.0244034288362034,0.09999847412109375,530685.2124488377,0.999608268392107,20.236412843414975,7.800315758891076e-42,0.06446618328082908,0.0761619291194434,,,
no_ga,0,8,0.1,True,0.08795928955078125,58.687986479715796,0.999318747714986,0.9999795964145316,26214,11636,0.0443878173828125,2.2528360261258165,0.09999847412109375,298024.235232891,0.9992983580295068,11.360918933441194,5.759245407301541e-43,0.035239340708327585,0.051805729493255626,,,
unconstrained,0,8,0.1,True,0.048946380615234375,61.23359777843098,0.999586962644785,0.9999886464142592,26214,12831,0.048946380615234375,2.0430208089782558,0.09999847412109375,535565.6469487959,0.9995756137484992,20.421849403046263,5.752117250163766e-36,0.07291076152067011,0.08342937136160428,,,
full,0,9,0.1,True,0.049045562744140625,61.22480638915555,0.9995166225663167,0.9999901551399596,26214,12857,0.049045562744140625,2.0388893209924555,0.09999847412109375,534482.6021622462,0.9995067824650594,20.37914801139617,5.342359934562636e-12,0.0987802302386277,0.1020488688901651,,,
no_T1T2,0,9,0.1,True,0.048892974853515625,61.23833898503619,0.9995241539170066,0.9999901856385055,26214,12817,0.048892974853515625,2.045252399157369,0.09999847412109375,536150.6449247093,0.9995143442256376,20.442903039142198,6.551499230006019e-15,0.10156345257201521,0.09593197257849692,,,
no_T3,0,9,0.1,True,0.04911041259765625,61.21906778026621,0.9995127901807886,0.999990142128457,26214,12874,0.04911041259765625,2.0361969861736835,0.09999847412109375,533776.8227435141,0.9995029371120975,20.352159231498653,1.7771143526068445e-10,0.10546289493127069,0.10463819472329888,,,
no_T4,0,9,0.1,True,0.049068450927734375,61.22278013181599,0.9995570499258701,0.9999901507249785,26214,12863,0.049068450927734375,2.0379382725647206,0.09999847412109375,534233.2905232061,0.9995472050135857,20.370465871964658,7.803434360242405e-11,0.08368918802708554,0.09281401125152883,,,
no_decomp,0,9,0.1,True,0.048900604248046875,61.23766135282713,0.9995595710989345,0.999990184299484,26214,12819,0.048900604248046875,2.0449333021296514,0.09999847412109375,536066.9955534753,0.9995497597215367,20.440437804231415,4.949982894470755e-12,0.09120059903235798,0.08987293978246881,,,
fixed_path,0,9,0.1,True,0.049243927001953125,61.20727682017354,0.9995773326524857,0.99999011521398,26214,12909,0.049243927001953125,2.0306762723681153,0.09999847412109375,532329.6007436672,0.999567452044442,20.298288802288187,7.6962001400582535e-19,0.09095996614412637,0.09010578087744532,,,
fixed_plane,0,9,0.1,True,0.04889678955078125,61.23800015571524,0.999454410820551,0.9999901857065836,26214,12818,0.04889678955078125,2.0450928381962865,0.09999847412109375,536108.8169761273,0.9994446018817069,20.43988186266798,1.3443603350026527e-06,0.12026733172644222,0.12748512110183338,,,
single_seg,0,9,0.1,True,0.04925537109375,61.20626765441577,0.9995196975445634,0.9999901128972516,26214,12912,0.04925537109375,2.0302044609665426,0.09999847412109375,532205.9182156133,0.9995098151906147,20.292402493287522,9.414430122277587e-19,0.0955465003856054,0.10472157059910699,,,
no_ga,0,9,0.1,True,0.08769607543945312,58.70100202543223,0.9992491924093987,0.9999823972067078,26214,11589,0.044208526611328125,2.2619725601863836,0.09999847412109375,298918.73574318155,0.9992316028324173,11.394256787720266,1.572647441411688e-06,0.0742951411961784,0.07262082475123632,,,
unconstrained,0,9,0.1,True,0.04921722412109375,61.20963245261541,0.9994960542778455,0.9999901211228728,26214,12902,0.04921722412109375,2.0317780189117967,0.09999847412109375,532618.416989614,0.9994861803791362,20.30765038515798,9.254826093107978e-10,0.1057431638027757,0.10542234809866084,,,
full,0,10,0.1,True,0.04892730712890625,61.23529047238351,0.9998703709353473,0.9999958781533614,26214,12826,0.04892730712890625,2.0438172462186186,0.09999847412109375,535774.4281927336,0.9998662496230198,20.435750673723447,0.0,0.45257491128448907,0.30857643728762846,,,
no_T1T2,0,10,0.1,True,0.0489501953125,61.233259318794836,0.9999077505009124,0.9999958787013222,26214,12832,0.0489501953125,2.042861596009975,0.09999847412109375,535523.9102244389,0.9999036295824224,20.426958936506743,0.0,0.42253225139763395,0.26405499348925204,,,
no_T3,0,10,0.1,True,0.048946380615234375,61.23359777843098,0.9999003714749538,0.9999958851056494,26214,12831,0.048946380615234375,2.0430208089782558,0.09999847412109375,535565.6469487959,0.9998962569905641,20.428400311163152,0.0,0.444887584581052,0.29321085298467675,,,
no_T4,0,10,0.1,True,0.049121856689453125,61.21805587125173,0.9998874134448653,0.9999958762555102,26214,12877,0.049121856689453125,2.0357226061970954,0.09999847412109375,533652.4668789314,0.9998832901646537,20.355160768573658,0.0,0.44871217393733454,0.29987504999927994,,,
no_decomp,0,10,0.1,True,0.048755645751953125,61.25055447972808,0.999909097113412,0.9999958943829653,26214,12781,0.048755645751953125,2.0510132227525233,0.09999847412109375,537660.8102652375,0.9999049918695898,20.508496533030417,0.0,0.42574192269096817,0.26683952726558563,,,
fixed_path,0,10,0.1,True,0.04914093017578125,61.2163698799968,0.9998880679351888,0.999995883027677,26214,12882,0.04914093017578125,2.0349324639031208,0.09999847412109375,533445.3358174197,0.9998839514236869,20.34727360363383,0.0,0.4818006716907516,0.33629968827563217,,,
fixed_plane,0,10,0.1,True,0.048671722412109375,61.258036453858864,0.9999099633690465,0.9999959138442576,26214,12759,0.048671722412109375,2.0545497296026336,0.09999847412109375,538587.8843169528,0.9999058775812077,20.54387697881089,0.0,0.4647201509809096,0.3335670084045784,,,
single_seg,0,10,0.1,True,0.049304962158203125,61.20189731053592,0.9998401150233953,0.9999959127039495,26214,12925,0.049304962158203125,2.0281624758220502,0.09999847412109375,531670.6240618955,0.9998360283808421,20.27860857438046,0.0,0.4898644946977243,0.35660193352067915,,,
no_ga,0,10,0.1,True,0.12766647338867188,57.070034991095255,0.999734562439685,0.9999892572080448,26214,11464,0.043731689453125,2.2866364270760644,0.09999847412109375,205331.9035467774,0.9997238224992702,7.830746757260845,0.0,0.44252255018748715,0.2790917507122525,,,
unconstrained,0,10,0.1,True,0.049072265625,61.22244251415196,0.999910003422507,0.9999958755680957,26214,12864,0.049072265625,2.0377798507462686,0.09999847412109375,534191.7611940298,0.9999058793617874,20.37619145206906,0.0,0.429330980218908,0.27241647238872224,,,
full,0,11,0.1,True,0.049068450927734375,61.22278013181599,0.9995349670426404,0.9999921484814411,26214,12863,0.049068450927734375,2.0379382725647206,0.09999847412109375,534233.2905232061,0.9995271191752965,20.370056528732714,0.0,0.08027854304766383,0.09672271350832037,,,
